453125.48926264,7884924.55,1.70E+38
453145.46207547,7884924.55,1.70E+38
453165.4348883,7884924.55,1.70E+38
453185.40770113,7884924.55,1.70E+38
453205.38051396,7884924.55,1.70E+38
453225.35332679,7884924.55,1.70E+38
453245.32613962,7884924.55,1.70E+38
453265.29895245,7884924.55,1.70E+38
453285.27176528,7884924.55,1.70E+38
453305.24457811,7884924.55,1.70E+38
453325.21739094,7884924.55,1.70E+38
453345.19020377,7884924.55,1.70E+38
453365.1630166,7884924.55,1.70E+38
453385.13582943,7884924.55,1.70E+38
453405.10864226,7884924.55,1.70E+38
453425.08145509,7884924.55,1.70E+38
453445.05426792,7884924.55,1.70E+38
453465.02708075,7884924.55,1.70E+38
453484.99989358,7884924.55,1.70E+38
453504.97270642,7884924.55,1.70E+38
453524.94551925,7884924.55,1.70E+38
453544.91833208,7884924.55,1.70E+38
453564.89114491,7884924.55,1.70E+38
453584.86395774,7884924.55,1.70E+38
453604.83677057,7884924.55,1.70E+38
453624.8095834,7884924.55,1.70E+38
453644.78239623,7884924.55,1.70E+38
453664.75520906,7884924.55,1.70E+38
453684.72802189,7884924.55,1.70E+38
453704.70083472,7884924.55,1.70E+38
453724.67364755,7884924.55,1.70E+38
453744.64646038,7884924.55,1.70E+38
453764.61927321,7884924.55,1.70E+38
453784.59208604,7884924.55,1.70E+38
453804.56489887,7884924.55,1.70E+38
453824.5377117,7884924.55,1.70E+38
453844.51052453,7884924.55,1.70E+38
453864.48333736,7884924.55,1.70E+38
453884.45615019,7884924.55,1.70E+38
453904.42896302,7884924.55,1.70E+38
453924.40177585,7884924.55,1.70E+38
453944.37458868,7884924.55,1.70E+38
453964.34740151,7884924.55,1.70E+38
453984.32021434,7884924.55,1.70E+38
454004.29302717,7884924.55,1.70E+38
454024.26584,7884924.55,1.70E+38
454044.23865283,7884924.55,1.70E+38
454064.21146566,7884924.55,1.70E+38
454084.18427849,7884924.55,1.70E+38
454104.15709132,7884924.55,1.70E+38
454124.12990415,7884924.55,1.70E+38
454144.10271698,7884924.55,1.70E+38
454164.07552981,7884924.55,1.70E+38
454184.04834264,7884924.55,1.70E+38
454204.02115547,7884924.55,1.70E+38
454223.9939683,7884924.55,1.70E+38
454243.96678113,7884924.55,1.70E+38
454263.93959396,7884924.55,1.70E+38
454283.91240679,7884924.55,1.70E+38
454303.88521962,7884924.55,1.70E+38
454323.85803245,7884924.55,1.70E+38
454343.83084528,7884924.55,1.70E+38
454363.80365811,7884924.55,1.70E+38
454383.77647094,7884924.55,1.70E+38
454403.74928377,7884924.55,1.70E+38
454423.7220966,7884924.55,1.70E+38
454443.69490943,7884924.55,1.70E+38
454463.66772226,7884924.55,1.70E+38
454483.64053509,7884924.55,1.70E+38
454503.61334792,7884924.55,1.70E+38
454523.58616075,7884924.55,1.70E+38
454543.55897358,7884924.55,1.70E+38
454563.53178642,7884924.55,1.70E+38
454583.50459925,7884924.55,1.70E+38
454603.47741208,7884924.55,1.70E+38
454623.45022491,7884924.55,1.70E+38
454643.42303774,7884924.55,1.70E+38
454663.39585057,7884924.55,1.70E+38
454683.3686634,7884924.55,1.70E+38
454703.34147623,7884924.55,1.70E+38
454723.31428906,7884924.55,1.70E+38
454743.28710189,7884924.55,1.70E+38
454763.25991472,7884924.55,1.70E+38
454783.23272755,7884924.55,1.70E+38
454803.20554038,7884924.55,1.70E+38
454823.17835321,7884924.55,1.70E+38
454843.15116604,7884924.55,1.70E+38
454863.12397887,7884924.55,1.70E+38
454883.0967917,7884924.55,1.70E+38
454903.06960453,7884924.55,1.70E+38
454923.04241736,7884924.55,1.70E+38
454943.01523019,7884924.55,1.70E+38
454962.98804302,7884924.55,1.70E+38
454982.96085585,7884924.55,1.70E+38
455002.93366868,7884924.55,1.70E+38
455022.90648151,7884924.55,1.70E+38
455042.87929434,7884924.55,1.70E+38
455062.85210717,7884924.55,1.70E+38
455082.82492,7884924.55,1.70E+38
455102.79773283,7884924.55,1.70E+38
455122.77054566,7884924.55,1.70E+38
455142.74335849,7884924.55,1.70E+38
455162.71617132,7884924.55,1.70E+38
455182.68898415,7884924.55,1.70E+38
455202.66179698,7884924.55,1.70E+38
455222.63460981,7884924.55,1.70E+38
455242.60742264,7884924.55,1.70E+38
455262.58023547,7884924.55,1.70E+38
455282.5530483,7884924.55,1.70E+38
455302.52586113,7884924.55,1.70E+38
455322.49867396,7884924.55,1.70E+38
455342.47148679,7884924.55,1.70E+38
455362.44429962,7884924.55,1.70E+38
455382.41711245,7884924.55,1.70E+38
455402.38992528,7884924.55,1.70E+38
455422.36273811,7884924.55,1.70E+38
455442.33555094,7884924.55,1.70E+38
455462.30836377,7884924.55,1.70E+38
455482.2811766,7884924.55,1.70E+38
455502.25398943,7884924.55,1.70E+38
455522.22680226,7884924.55,1.70E+38
455542.19961509,7884924.55,1.70E+38
455562.17242792,7884924.55,1.70E+38
455582.14524075,7884924.55,1.70E+38
455602.11805358,7884924.55,1.70E+38
455622.09086642,7884924.55,1.70E+38
455642.06367925,7884924.55,1.70E+38
455662.03649208,7884924.55,1.70E+38
455682.00930491,7884924.55,1.70E+38
455701.98211774,7884924.55,1.70E+38
455721.95493057,7884924.55,1.70E+38
455741.9277434,7884924.55,1.70E+38
455761.90055623,7884924.55,1.70E+38
455781.87336906,7884924.55,1.70E+38
455801.84618189,7884924.55,1.70E+38
455821.81899472,7884924.55,1.70E+38
455841.79180755,7884924.55,1.70E+38
455861.76462038,7884924.55,1.70E+38
455881.73743321,7884924.55,1.70E+38
455901.71024604,7884924.55,1.70E+38
455921.68305887,7884924.55,1.70E+38
455941.6558717,7884924.55,1.70E+38
455961.62868453,7884924.55,1.70E+38
455981.60149736,7884924.55,1.70E+38
456001.57431019,7884924.55,1.70E+38
456021.54712302,7884924.55,1.70E+38
456041.51993585,7884924.55,1.70E+38
456061.49274868,7884924.55,1.70E+38
456081.46556151,7884924.55,1.70E+38
456101.43837434,7884924.55,1.70E+38
456121.41118717,7884924.55,1.70E+38
456141.384,7884924.55,1.70E+38
450848.5886,7884944.5228128,1.70E+38
450868.56141283,7884944.5228128,1.70E+38
450888.53422566,7884944.5228128,1.70E+38
450908.50703849,7884944.5228128,1.70E+38
450928.47985132,7884944.5228128,1.70E+38
450948.45266415,7884944.5228128,1.70E+38
450968.42547698,7884944.5228128,1.70E+38
450988.39828981,7884944.5228128,1.70E+38
451008.37110264,7884944.5228128,1.70E+38
451028.34391547,7884944.5228128,1.70E+38
451048.3167283,7884944.5228128,1.70E+38
451068.28954113,7884944.5228128,1.70E+38
451088.26235396,7884944.5228128,1.70E+38
451108.23516679,7884944.5228128,1.70E+38
451128.20797962,7884944.5228128,1.70E+38
451148.18079245,7884944.5228128,1.70E+38
451168.15360528,7884944.5228128,1.70E+38
451188.12641811,7884944.5228128,1.70E+38
451208.09923094,7884944.5228128,1.70E+38
451228.07204377,7884944.5228128,1.70E+38
451248.0448566,7884944.5228128,1.70E+38
451268.01766943,7884944.5228128,1.70E+38
451287.99048226,7884944.5228128,1.70E+38
451307.96329509,7884944.5228128,1.70E+38
451327.93610792,7884944.5228128,1.70E+38
451347.90892075,7884944.5228128,1.70E+38
451367.88173358,7884944.5228128,1.70E+38
451387.85454642,7884944.5228128,1.70E+38
451407.82735925,7884944.5228128,1.70E+38
451427.80017208,7884944.5228128,1.70E+38
451447.77298491,7884944.5228128,1.70E+38
451467.74579774,7884944.5228128,1.70E+38
451487.71861057,7884944.5228128,1.70E+38
451507.6914234,7884944.5228128,1.70E+38
451527.66423623,7884944.5228128,1.70E+38
451547.63704906,7884944.5228128,1.70E+38
451567.60986189,7884944.5228128,1.70E+38
451587.58267472,7884944.5228128,1.70E+38
451607.55548755,7884944.5228128,1.70E+38
451627.52830038,7884944.5228128,1.70E+38
451647.50111321,7884944.5228128,1.70E+38
451667.47392604,7884944.5228128,1.70E+38
451687.44673887,7884944.5228128,1.70E+38
451707.4195517,7884944.5228128,1.70E+38
451727.39236453,7884944.5228128,1.70E+38
451747.36517736,7884944.5228128,1.70E+38
451767.33799019,7884944.5228128,1.70E+38
451787.31080302,7884944.5228128,1.70E+38
451807.28361585,7884944.5228128,1.70E+38
451827.25642868,7884944.5228128,1.70E+38
451847.22924151,7884944.5228128,1.70E+38
451867.20205434,7884944.5228128,1.70E+38
451887.17486717,7884944.5228128,1.70E+38
451907.14768,7884944.5228128,1.70E+38
451927.12049283,7884944.5228128,1.70E+38
451947.09330566,7884944.5228128,1.70E+38
451967.06611849,7884944.5228128,1.70E+38
451987.03893132,7884944.5228128,1.70E+38
452007.01174415,7884944.5228128,1.70E+38
452026.98455698,7884944.5228128,1.70E+38
452046.95736981,7884944.5228128,1.70E+38
452066.93018264,7884944.5228128,1.70E+38
452086.90299547,7884944.5228128,1.70E+38
452106.8758083,7884944.5228128,1.70E+38
452126.84862113,7884944.5228128,1.70E+38
452146.82143396,7884944.5228128,1.70E+38
452166.79424679,7884944.5228128,1.70E+38
452186.76705962,7884944.5228128,1.70E+38
452206.73987245,7884944.5228128,1.70E+38
452226.71268528,7884944.5228128,1.70E+38
452246.68549811,7884944.5228128,1.70E+38
452266.65831094,7884944.5228128,1.70E+38
452286.63112377,7884944.5228128,1.70E+38
452306.6039366,7884944.5228128,1.70E+38
452326.57674943,7884944.5228128,1.70E+38
452346.54956226,7884944.5228128,1.70E+38
452366.52237509,7884944.5228128,1.70E+38
452386.49518792,7884944.5228128,1.70E+38
452406.46800075,7884944.5228128,1.70E+38
452426.44081358,7884944.5228128,1.70E+38
452446.41362642,7884944.5228128,1.70E+38
452466.38643925,7884944.5228128,1.70E+38
452486.35925208,7884944.5228128,1.70E+38
452506.33206491,7884944.5228128,1.70E+38
452526.30487774,7884944.5228128,1.70E+38
452546.27769057,7884944.5228128,1.70E+38
452566.2505034,7884944.5228128,1.70E+38
452586.22331623,7884944.5228128,1.70E+38
452606.19612906,7884944.5228128,1.70E+38
452626.16894189,7884944.5228128,1.4955613436
452646.14175472,7884944.5228128,1.4377337339
452666.11456755,7884944.5228128,1.6199337642
452686.08738038,7884944.5228128,1.5992625839
452706.06019321,7884944.5228128,1.5096392671
452726.03300604,7884944.5228128,1.3385117704
452746.00581887,7884944.5228128,1.2849705179
452765.9786317,7884944.5228128,1.2843045567
452785.95144453,7884944.5228128,1.2415111015
452805.92425736,7884944.5228128,1.1734629444
452825.89707019,7884944.5228128,1.1122779566
452845.86988302,7884944.5228128,1.0512527351
452865.84269585,7884944.5228128,1.0266299557
452885.81550868,7884944.5228128,0.9775998219
452905.78832151,7884944.5228128,0.9223001192
452925.76113434,7884944.5228128,0.8322677332
452945.73394717,7884944.5228128,0.7945931539
452965.70676,7884944.5228128,0.7528971002
452985.67957283,7884944.5228128,0.7109303263
453005.65238566,7884944.5228128,0.6606230537
453025.62519849,7884944.5228128,0.6117727653
453045.59801132,7884944.5228128,0.5522819705
453065.57082415,7884944.5228128,0.4624039879
453085.54363698,7884944.5228128,0.3014748104
453105.51644981,7884944.5228128,0.2846539824
453125.48926264,7884944.5228128,0.2885762166
453145.46207547,7884944.5228128,0.2503124166
453165.4348883,7884944.5228128,0.0954347948
453185.40770113,7884944.5228128,0.0124501915
453205.38051396,7884944.5228128,0.0149116013
453225.35332679,7884944.5228128,-0.0037290977
453245.32613962,7884944.5228128,-0.0471395734
453265.29895245,7884944.5228128,-0.0699349129
453285.27176528,7884944.5228128,-0.1056294957
453305.24457811,7884944.5228128,-0.1764357655
453325.21739094,7884944.5228128,-0.2276423481
453345.19020377,7884944.5228128,1.70E+38
453365.1630166,7884944.5228128,1.70E+38
453385.13582943,7884944.5228128,1.70E+38
453405.10864226,7884944.5228128,1.70E+38
453425.08145509,7884944.5228128,1.70E+38
453445.05426792,7884944.5228128,1.70E+38
453465.02708075,7884944.5228128,1.70E+38
453484.99989358,7884944.5228128,1.70E+38
453504.97270642,7884944.5228128,1.70E+38
453524.94551925,7884944.5228128,1.70E+38
453544.91833208,7884944.5228128,1.70E+38
453564.89114491,7884944.5228128,1.70E+38
453584.86395774,7884944.5228128,1.70E+38
453604.83677057,7884944.5228128,1.70E+38
453624.8095834,7884944.5228128,1.70E+38
453644.78239623,7884944.5228128,1.70E+38
453664.75520906,7884944.5228128,1.70E+38
453684.72802189,7884944.5228128,1.70E+38
453704.70083472,7884944.5228128,1.70E+38
453724.67364755,7884944.5228128,1.70E+38
453744.64646038,7884944.5228128,1.70E+38
453764.61927321,7884944.5228128,1.70E+38
453784.59208604,7884944.5228128,1.70E+38
453804.56489887,7884944.5228128,1.70E+38
453824.5377117,7884944.5228128,1.70E+38
453844.51052453,7884944.5228128,1.70E+38
453864.48333736,7884944.5228128,1.70E+38
453884.45615019,7884944.5228128,1.70E+38
453904.42896302,7884944.5228128,1.70E+38
453924.40177585,7884944.5228128,1.70E+38
453944.37458868,7884944.5228128,1.70E+38
453964.34740151,7884944.5228128,1.70E+38
453984.32021434,7884944.5228128,1.70E+38
454004.29302717,7884944.5228128,1.70E+38
454024.26584,7884944.5228128,1.70E+38
454044.23865283,7884944.5228128,1.70E+38
454064.21146566,7884944.5228128,1.70E+38
454084.18427849,7884944.5228128,1.70E+38
454104.15709132,7884944.5228128,1.70E+38
454124.12990415,7884944.5228128,1.70E+38
454144.10271698,7884944.5228128,1.70E+38
454164.07552981,7884944.5228128,1.70E+38
454184.04834264,7884944.5228128,1.70E+38
454204.02115547,7884944.5228128,1.70E+38
454223.9939683,7884944.5228128,1.70E+38
454243.96678113,7884944.5228128,1.70E+38
454263.93959396,7884944.5228128,1.70E+38
454283.91240679,7884944.5228128,1.70E+38
454303.88521962,7884944.5228128,1.70E+38
454323.85803245,7884944.5228128,1.70E+38
454343.83084528,7884944.5228128,1.70E+38
454363.80365811,7884944.5228128,1.70E+38
454383.77647094,7884944.5228128,1.70E+38
454403.74928377,7884944.5228128,1.70E+38
454423.7220966,7884944.5228128,1.70E+38
454443.69490943,7884944.5228128,1.70E+38
454463.66772226,7884944.5228128,1.70E+38
454483.64053509,7884944.5228128,1.70E+38
454503.61334792,7884944.5228128,1.70E+38
454523.58616075,7884944.5228128,1.70E+38
454543.55897358,7884944.5228128,1.70E+38
454563.53178642,7884944.5228128,1.70E+38
454583.50459925,7884944.5228128,1.70E+38
454603.47741208,7884944.5228128,1.70E+38
454623.45022491,7884944.5228128,1.70E+38
454643.42303774,7884944.5228128,1.70E+38
454663.39585057,7884944.5228128,1.70E+38
454683.3686634,7884944.5228128,1.70E+38
454703.34147623,7884944.5228128,1.70E+38
454723.31428906,7884944.5228128,1.70E+38
454743.28710189,7884944.5228128,1.70E+38
454763.25991472,7884944.5228128,1.70E+38
454783.23272755,7884944.5228128,1.70E+38
454803.20554038,7884944.5228128,1.70E+38
454823.17835321,7884944.5228128,1.70E+38
454843.15116604,7884944.5228128,1.70E+38
454863.12397887,7884944.5228128,1.70E+38
454883.0967917,7884944.5228128,1.70E+38
454903.06960453,7884944.5228128,1.70E+38
454923.04241736,7884944.5228128,1.70E+38
454943.01523019,7884944.5228128,1.70E+38
454962.98804302,7884944.5228128,1.70E+38
454982.96085585,7884944.5228128,1.70E+38
455002.93366868,7884944.5228128,1.70E+38
455022.90648151,7884944.5228128,1.70E+38
455042.87929434,7884944.5228128,1.70E+38
455062.85210717,7884944.5228128,1.70E+38
455082.82492,7884944.5228128,1.70E+38
455102.79773283,7884944.5228128,1.70E+38
455122.77054566,7884944.5228128,1.70E+38
455142.74335849,7884944.5228128,1.70E+38
455162.71617132,7884944.5228128,1.70E+38
455182.68898415,7884944.5228128,1.70E+38
455202.66179698,7884944.5228128,1.70E+38
455222.63460981,7884944.5228128,1.70E+38
455242.60742264,7884944.5228128,1.70E+38
455262.58023547,7884944.5228128,1.70E+38
455282.5530483,7884944.5228128,1.70E+38
455302.52586113,7884944.5228128,1.70E+38
455322.49867396,7884944.5228128,1.70E+38
455342.47148679,7884944.5228128,1.70E+38
455362.44429962,7884944.5228128,1.70E+38
455382.41711245,7884944.5228128,1.70E+38
455402.38992528,7884944.5228128,1.70E+38
455422.36273811,7884944.5228128,1.70E+38
455442.33555094,7884944.5228128,1.70E+38
455462.30836377,7884944.5228128,1.70E+38
455482.2811766,7884944.5228128,1.70E+38
455502.25398943,7884944.5228128,1.70E+38
455522.22680226,7884944.5228128,1.70E+38
455542.19961509,7884944.5228128,1.70E+38
455562.17242792,7884944.5228128,1.70E+38
455582.14524075,7884944.5228128,1.70E+38
455602.11805358,7884944.5228128,1.70E+38
455622.09086642,7884944.5228128,1.70E+38
455642.06367925,7884944.5228128,1.70E+38
455662.03649208,7884944.5228128,1.70E+38
455682.00930491,7884944.5228128,1.70E+38
455701.98211774,7884944.5228128,1.70E+38
455721.95493057,7884944.5228128,1.70E+38
455741.9277434,7884944.5228128,1.70E+38
455761.90055623,7884944.5228128,1.70E+38
455781.87336906,7884944.5228128,1.70E+38
455801.84618189,7884944.5228128,1.70E+38
455821.81899472,7884944.5228128,1.70E+38
455841.79180755,7884944.5228128,1.70E+38
455861.76462038,7884944.5228128,1.70E+38
455881.73743321,7884944.5228128,1.70E+38
455901.71024604,7884944.5228128,1.70E+38
455921.68305887,7884944.5228128,1.70E+38
455941.6558717,7884944.5228128,1.70E+38
455961.62868453,7884944.5228128,1.70E+38
455981.60149736,7884944.5228128,1.70E+38
456001.57431019,7884944.5228128,1.70E+38
456021.54712302,7884944.5228128,1.70E+38
456041.51993585,7884944.5228128,1.70E+38
456061.49274868,7884944.5228128,1.70E+38
456081.46556151,7884944.5228128,1.70E+38
456101.43837434,7884944.5228128,1.70E+38
456121.41118717,7884944.5228128,1.70E+38
456141.384,7884944.5228128,1.70E+38
450848.5886,7884964.4956257,1.70E+38
450868.56141283,7884964.4956257,1.70E+38
450888.53422566,7884964.4956257,1.70E+38
450908.50703849,7884964.4956257,1.70E+38
450928.47985132,7884964.4956257,1.70E+38
450948.45266415,7884964.4956257,1.70E+38
450968.42547698,7884964.4956257,1.70E+38
450988.39828981,7884964.4956257,1.70E+38
451008.37110264,7884964.4956257,1.70E+38
451028.34391547,7884964.4956257,1.70E+38
451048.3167283,7884964.4956257,1.70E+38
451068.28954113,7884964.4956257,1.70E+38
451088.26235396,7884964.4956257,1.70E+38
451108.23516679,7884964.4956257,1.70E+38
451128.20797962,7884964.4956257,1.70E+38
451148.18079245,7884964.4956257,1.70E+38
451168.15360528,7884964.4956257,1.70E+38
451188.12641811,7884964.4956257,1.70E+38
451208.09923094,7884964.4956257,1.70E+38
451228.07204377,7884964.4956257,1.70E+38
451248.0448566,7884964.4956257,1.70E+38
451268.01766943,7884964.4956257,1.70E+38
451287.99048226,7884964.4956257,1.70E+38
451307.96329509,7884964.4956257,1.70E+38
451327.93610792,7884964.4956257,1.70E+38
451347.90892075,7884964.4956257,1.70E+38
451367.88173358,7884964.4956257,1.70E+38
451387.85454642,7884964.4956257,1.70E+38
451407.82735925,7884964.4956257,1.70E+38
451427.80017208,7884964.4956257,1.70E+38
451447.77298491,7884964.4956257,1.70E+38
451467.74579774,7884964.4956257,1.70E+38
451487.71861057,7884964.4956257,1.70E+38
451507.6914234,7884964.4956257,1.70E+38
451527.66423623,7884964.4956257,1.70E+38
451547.63704906,7884964.4956257,1.70E+38
451567.60986189,7884964.4956257,1.70E+38
451587.58267472,7884964.4956257,1.70E+38
451607.55548755,7884964.4956257,1.70E+38
451627.52830038,7884964.4956257,1.70E+38
451647.50111321,7884964.4956257,1.70E+38
451667.47392604,7884964.4956257,1.70E+38
451687.44673887,7884964.4956257,1.70E+38
451707.4195517,7884964.4956257,1.70E+38
451727.39236453,7884964.4956257,1.70E+38
451747.36517736,7884964.4956257,1.70E+38
451767.33799019,7884964.4956257,1.70E+38
451787.31080302,7884964.4956257,1.70E+38
451807.28361585,7884964.4956257,1.70E+38
451827.25642868,7884964.4956257,1.70E+38
451847.22924151,7884964.4956257,1.70E+38
451867.20205434,7884964.4956257,1.70E+38
451887.17486717,7884964.4956257,1.70E+38
451907.14768,7884964.4956257,1.70E+38
451927.12049283,7884964.4956257,1.70E+38
451947.09330566,7884964.4956257,1.70E+38
451967.06611849,7884964.4956257,1.70E+38
451987.03893132,7884964.4956257,1.70E+38
452007.01174415,7884964.4956257,1.70E+38
452026.98455698,7884964.4956257,1.70E+38
452046.95736981,7884964.4956257,1.70E+38
452066.93018264,7884964.4956257,1.70E+38
452086.90299547,7884964.4956257,1.70E+38
452106.8758083,7884964.4956257,1.70E+38
452126.84862113,7884964.4956257,1.70E+38
452146.82143396,7884964.4956257,1.70E+38
452166.79424679,7884964.4956257,1.70E+38
452186.76705962,7884964.4956257,1.70E+38
452206.73987245,7884964.4956257,1.70E+38
452226.71268528,7884964.4956257,1.70E+38
452246.68549811,7884964.4956257,1.70E+38
452266.65831094,7884964.4956257,1.70E+38
452286.63112377,7884964.4956257,1.70E+38
452306.6039366,7884964.4956257,1.70E+38
452326.57674943,7884964.4956257,1.70E+38
452346.54956226,7884964.4956257,1.70E+38
452366.52237509,7884964.4956257,1.70E+38
452386.49518792,7884964.4956257,1.70E+38
452406.46800075,7884964.4956257,1.70E+38
452426.44081358,7884964.4956257,1.70E+38
452446.41362642,7884964.4956257,1.70E+38
452466.38643925,7884964.4956257,1.70E+38
452486.35925208,7884964.4956257,1.70E+38
452506.33206491,7884964.4956257,1.70E+38
452526.30487774,7884964.4956257,1.70E+38
452546.27769057,7884964.4956257,1.70E+38
452566.2505034,7884964.4956257,1.70E+38
452586.22331623,7884964.4956257,1.70E+38
452606.19612906,7884964.4956257,1.4385848753
452626.16894189,7884964.4956257,1.3864083509
452646.14175472,7884964.4956257,1.384971447
452666.11456755,7884964.4956257,1.5078181703
452686.08738038,7884964.4956257,1.573525373
452706.06019321,7884964.4956257,1.5170823552
452726.03300604,7884964.4956257,1.461237638
452746.00581887,7884964.4956257,1.3888951825
452765.9786317,7884964.4956257,1.3174184227
452785.95144453,7884964.4956257,1.2473422495
452805.92425736,7884964.4956257,1.1794940204
452825.89707019,7884964.4956257,1.115911878
452845.86988302,7884964.4956257,1.0603047881
452865.84269585,7884964.4956257,1.01003035
452885.81550868,7884964.4956257,0.9287901277
452905.78832151,7884964.4956257,0.9020091259
452925.76113434,7884964.4956257,0.8215493179
452945.73394717,7884964.4956257,0.7909947213
452965.70676,7884964.4956257,0.7592568464
452985.67957283,7884964.4956257,0.7266837774
453005.65238566,7884964.4956257,0.683213735
453025.62519849,7884964.4956257,0.6487877971
453045.59801132,7884964.4956257,0.6036695941
453065.57082415,7884964.4956257,0.547490942
453085.54363698,7884964.4956257,0.4088167781
453105.51644981,7884964.4956257,0.1952017573
453125.48926264,7884964.4956257,0.2162087083
453145.46207547,7884964.4956257,0.1398349614
453165.4348883,7884964.4956257,0.0898503145
453185.40770113,7884964.4956257,0.0117525146
453205.38051396,7884964.4956257,0.0176979315
453225.35332679,7884964.4956257,0.015469057
453245.32613962,7884964.4956257,-0.0131479886
453265.29895245,7884964.4956257,-0.0227732807
453285.27176528,7884964.4956257,-0.0304702101
453305.24457811,7884964.4956257,-0.0230034887
453325.21739094,7884964.4956257,-0.04300086
453345.19020377,7884964.4956257,-0.2706974441
453365.1630166,7884964.4956257,-0.2309987428
453385.13582943,7884964.4956257,-0.2388383689
453405.10864226,7884964.4956257,-0.2245422275
